prod_title,current_price,old_price,discount,rating,photo,URL,vendor
HP ProBook 450 G7 Core™ i5-10210U Quad Core 256GB SSD 4GB.,880000.0,920000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/71vyaPOqyiL._AC_SX522_-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g7-core-i5-10210u-quad-core-256gb-ssd-4gb/,PC-PLACE_site
"Hp 15-dw1259nia, 10th gen, Intel core i5, 1tb hard drive, 4gb memory,15.6”, windows 10",880000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-2-2-300x300.webp,https://pcplaceng.com/product/hp-15-dw1259nia-corei5-10th-gen-1tb-hdd-4gb/,PC-PLACE_site
"DELL VOSTRO 15 5502 11th gen, intel Core i5, 256, 8gb, 15inch, webcam, Bluetooth, windows 10 pro",880000.0,900000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/51-300x300.webp,https://pcplaceng.com/product/dell-vostro-15-5502-11th-gen-intel-i5-256-8gb-15inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
Dell Inspiron 3520 Laptop Intel Core i5-1235U 256GB SSD 8GB,880000.0,889000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-6.jpg,https://pcplaceng.com/product/dell-inspiron-3520-laptop-intel-core-i5-1235u-256gb-ssd-8gb/,PC-PLACE_site
DELL VOSTRO CORE I7 3520 |12TH GEN|  |512 SSD| |8GB RAM|  |FHD|  |15.6|  |WIN 11 PRO|,888800.0,900000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-28T161331.260-300x300.webp,https://pcplaceng.com/product/dell-vostro-core-i7-3520-12th-gen-512-ssd-8gb-ram-fhd-15-6-win-11-pro/,PC-PLACE_site
HP 15 – DW1271NIA LAPTOP (CI5-10210U/8GB/1TB/15.6 HD/WIN10H) – NATURAL SILVER,890000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-7-1-300x300.jpg,https://pcplaceng.com/product/hp-15-dw1271nia-laptop-ci5-10210u-8gb-1tb-15-6-hd-win10h-natural-silver/,PC-PLACE_site
"HP ENVY 13 GEN 11 LAPTOP INTEL CORE i5 Processor, 8GB RAM, 256GB SOLID STATE Drive (SSD), 13″ Screen",890000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/envyhp1-300x300.jpg,https://pcplaceng.com/product/hp-13-envy-gen-11-laptop-intel-core-i5-processor-8gb-ram-256gb-solid-state-drive-ssd-13-screen/,PC-PLACE_site
HP ProBook 450 G8 Notebook PC 11th Generation Intel® Core™ i5 Up to up to 4.2 GHz 8GB DDR4-3200 SDRAM | 512GB.,890000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-3-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g8-notebook-pc-11th-generation-intel-core-i5/,PC-PLACE_site
HP Pavilion 14-dy0045nia x360 Core i5 512SSD 8GB RAM 14″ Touch Win 11,890000.0,899672.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/5-1-1-300x300.webp,https://pcplaceng.com/product/hp-pavilion-14-x360-intel-core-i5/,PC-PLACE_site
"LENOVO THINKPAD X1 YOGA GEN 6 11th gen, intel i5, 256gb, 16gb, touchscreen, convertible, 14inch, webcam, Bluetooth, windows 10 pro",890000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/67_-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-x1-yoga-gen-6-11th-gen-intel-i5-256-16gb-touchscreen-convertible-14inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
MICROSOFT SURFACE PRO X SQ1 128GB 8GB RAM (MJX-00001),900000.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitle-3-300x300.jpg,https://pcplaceng.com/product/surface-pro-x-sq1-128gb-8gb-ram-mjx-00001/,PC-PLACE_site
"Dell Inspiron 7000 2-in-1; 306-PUS Core i7-1135G7 (INTEL EVO PLATFORM) 8GB, 512GB + 32GB, 13.3 FHD, 5934SLV backlit, Silver, Windows 10 home",900000.0,970000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Dell-Inspiron-13-7000-1-300x300.webp,https://pcplaceng.com/product/dell-i7306-5934slv-pus-inspiron-7000-2-in-1-i5-1135g7-intel-evo-platform-8gb-512gb-32gb-optane-13-3%e2%80%b3-fhd-backlit-silver-windows-10-home/,PC-PLACE_site
HP Envy x360 15 2-IN-1 12th Gen Core™ i5-1235U 256GB SSD 8GB RAM. EW0013,900000.0,930000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP-Elitebook-x360-1020-g2-256gb8gb-Touchscreen-Core-i5-300x300.webp,https://pcplaceng.com/product/hp-envy-x360-15-ew0013-2-in-1-12th-gen-core-i5-1235u-256gb-ssd-8gb-ram/,PC-PLACE_site
"HP PROBOOK 450 G8 11th gen, Intel i5, 256, 8gb, 15inch, Backlit, webcam, Bluetooth, windows 10 pro",900000.0,1050000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-1-1-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g8-11th-gen-intel-i5-256-8gb-15inch-backlit-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
"DELL LATITUDE 7420 11th gen, intel i7, 512ssd, 16gb, 14, backlit, windows 10 pro",900000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/image-2024-06-26T145332.417-300x300.webp,https://pcplaceng.com/product/dell-latitude-7420-11th-gen-intel-i7-512ssd-16gb-14inch-backlit-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
"LENOVO THINKPAD T15 GEN 2 11th gen, intel i5, 512gb, 16gb, 15, webcam, Bluetooth, windows 10",900000.0,957000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/42_-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-t15-gen-2-11th-gen-intel-i5/,PC-PLACE_site
Hp ProBook 450 G9 12th Gen Intel Core I5 8GB DRAM 512GB SSD 15.6″ BACKLIT Keyboard Intel Iris Graphics,900000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-7-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g9-intel-corei512th-gen-512ssd-8gb-ram/,PC-PLACE_site
HP ENVY x360 15 2-IN-1 Core™ i5-1135G7 512GB SSD 8GB RAM 15.6 ED1052 Win10,900000.0,999000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled18-4-300x300.webp,https://pcplaceng.com/product/hp-envy-x360-15-ed1052-2-in-1-core/,PC-PLACE_site
HP 250-G9 12TH GEN Intel Core i5-1235U 512GB SSD 8GB,900000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/image-32-1-300x300.webp,https://pcplaceng.com/product/hp-250-g9-12th-gen-intel-core-i5-1235u-512gb-ssd-8gb-webcam-bluetooth-iris-graphics-figerprint-backlit-15-6fhd1920x1080carry-case-win11pro-silver-hp-side-bag/,PC-PLACE_site
Lenovo ThinkBook 13s Gen 4 Intel Core™i5-1240P 1.7GHz up to 4.4GHz 256GB SSD M.2 2242 4.0×4 NVMe | 8GB,900000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T125353.176-300x300.webp,https://pcplaceng.com/product/lenovo-thinkbook-13s-gen-4-intel-corei5-1240p-1-7ghz-up-to-4-4ghz-256gb-ssd-m-2-2242-4-0x4-nvme-8gb/,PC-PLACE_site
HP Pavilion ×360 Convertible 14 Intel Core i5-1235U  4.40GHz 256GB SSD 8GB  TOUCHSCREEN 14”FHD(1920×1080),902000.0,920000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/image-5-2-300x300.webp,https://pcplaceng.com/product/hp-pavilion-x360-14-dy2050wm-intel-core-i5-1235u-upto-4-40ghz-256gb-ssd-8gb-webcam-bluetooth-touchscreen-iris-xe-graphics-14fhd1920x1080-win11-natural-silver/,PC-PLACE_site
HP PROBOOK 450 G8  |INTEL CORE I5|  |512 SSD| |8GB RAM|  |FACTORY INSTALLED WIN 11 PRO| |15.6 FHD|,907500.0,925000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-30T093200.798-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g8-intel-core-i5-512-ssd-8gb-ram-factory-installed-win-11-pro-15-6-fhd/,PC-PLACE_site
"DELL LATITUDE 5420 intel i5 11th gen, 256, 16gb, touchscreen, 14 , webcam, Bluetooth, windows 10 pro",910000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/22-2-300x300.webp,https://pcplaceng.com/product/dell-latitude-5420-11th-gen-intel-i5-256/,PC-PLACE_site
DELL LATITUDE 5500 (256GB SSD/8GB RAM ),920000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-2021-05-14T071712.101-300x300.jpg,https://pcplaceng.com/product/dell-latitude-5500-256gb-ssd-8gb-ram/,PC-PLACE_site
DELL LATITUDE 7400 core i5 (512GB SSD/16GB RAM ) intel core i7,920000.0,962000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-2021-05-14T072142.613-300x300.jpg,https://pcplaceng.com/product/dell-latitude-7400-512gb-ssd-16gb-ram/,PC-PLACE_site
HP Envy x360 13 2-IN-1 11th Gen Core™ i5-1135G7 2.4GHz 256GB SSD 8GB BD0063,920000.0,970000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/exclusive-300x300.jpg,https://pcplaceng.com/product/hp-envy-x360-13-bd0063-2-in-1-11th-gen-core-i5-1135g7-2-4ghz-256gb-ssd-8gb/,PC-PLACE_site
"HP PAVILION 15 11th gen, intel i5, 512, 8gb, Touchscreen, backlit, 15inch, webcam, Bluetooth, windows 11",920000.0,960000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-2-1-300x300.webp,https://pcplaceng.com/product/hp-pavilion-15-11th-gen-intel-i5-512-8gb-touchscreen-backlit-15inch-webcam-bluetooth-windows-11/,PC-PLACE_site
Hp 15 – DY2033 Laptop Core I7 Quad Core 256GB SSD 8GB RAM 15.6″ WIN11 NATURAL SILVER,920000.0,940000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-2-300x300.webp,https://pcplaceng.com/product/hp-15-dy2033-core-i7-256gb-ssd-8gb-ram/,PC-PLACE_site
Lenovo FLEX 5 14IRU8 2-IN-1 Core™ i5-1335U 1.3GHz up to 4.6 GHz 512GB SSD 8GB RAM 14″ WUXGA (1920×1200) TOUCHSCREEN  WIN11,920000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T101627.221-300x300.webp,https://pcplaceng.com/product/lenovo-flex-5-14iru8-2-in-1-core-i5-1335u-1-3ghz-up-to-4-6-ghz-512gb-ssd-8gb-ram-14-wuxga-1920x1200-touchscreen-win11/,PC-PLACE_site
HP Envy 13 Core™ i5-1135G7 2.4Ghz up to 4.2Ghz 512GB SSD 16GB RAM 13.3 (1920×1080) WIN11 BA1093 (61C71UA#ABA),930000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled2-4-2-300x300.jpg,https://pcplaceng.com/product/hp-envy-13-ba1093-core-i5-1135g7-2-4ghz-up-to-4-2ghz-512gb-ssd-16gb-ram-13-3-1920x1080-touchscreen-ips-win11-natural-silver-backlit-keyboard-fp-reader-1-year-warranty-61c71uaaba/,PC-PLACE_site
"HP PROBOOK 430 G8 11th gen, intel i5, 512, 8gb, 13inch, webcam, Bluetooth, windows 10 pro",930000.0,980050.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/J-1-300x300.webp,https://pcplaceng.com/product/hp-probook-430-g8-11th-gen-intel-i5-512-8gb-13inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
"HP Pavilion 14 – dv2050nia  INTEL CORE I7 12TH GEN, 512SSD, 8GB (UPGRADABLE TO 16GB) RAM , 14.0, FHD TOUCH , BACKLIT KEYBOARD , WIN 11,",935000.0,960000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-30T091001.185-300x300.webp,https://pcplaceng.com/product/hp-pavilion-14-dv2050nia-intel-core-i7-12th-gen-512ssd-8gb-upgradable-to-16gb-ram-14-0-fhd-touch-backlit-keyboard-win-11/,PC-PLACE_site
Lenovo FLEX 5 2-IN-1 14ITL05 14″ Convertible Core™ i5-1135G7 512GB SSD 8GB RAM,940000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T095459.229-300x300.webp,https://pcplaceng.com/product/lenovo-flex-5-2-in-1-14itl05-14-convertible-core-i5-1135g7-512gb-ssd-8gb-ram/,PC-PLACE_site
HP 440 G10 |INTEL CORE I5| |13TH GEN| |512 SSD|  |8GB RAM|  |14.0 INCHES|  |FINGERPRINT|,946000.0,965000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-30T095002.152-300x300.webp,https://pcplaceng.com/product/hp-440-g10-intel-core-i5-13th-gen-512-ssd-8gb-ram-14-0-inches-fingerprint/,PC-PLACE_site
"HP ENVY X360 CONVERTIBLE 13 11Th Gen Intel Core I5,2.4GHz,256GB SSD, 8GB RAM",950000.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled2-5-2-300x300.jpg,https://pcplaceng.com/product/hp-envy-x360-convertible-13/,PC-PLACE_site
"DELL LATITUDE 7420 11th gen, intel i7, 512ssd, 32gb, backlit, 14, webcam, Bluetooth, windows 10 pro",950000.0,995000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/13-300x300.webp,https://pcplaceng.com/product/dell-latitude-7420-11th-gen-intel-i7-512ssd-32gb-backlit-14inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
Dell Latitude 5420 14  11th Gen Intel Core I5 -16GB Ram – 512GB SSD – Backlit Keyboard Win 10 Pro,950000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-9-1-300x300.webp,https://pcplaceng.com/product/dell-latitude-5420-11th-gen-intel-i5-512-16gb-14inch-backlit-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
"DELL LATITUDE 5420 11th gen, intel i5, 512, 16gb, 14inch, Backlit, webcam, Bluetooth, windows, 10 pro",950000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-9-1-300x300.webp,https://pcplaceng.com/product/dell-latitude-5420-11th-gen-intel-i5-512-16gb-14inch-backlit-webcam-bluetooth-windows-10-pro-copy/,PC-PLACE_site
HP Pavilion 14 Laptop -dv2074nia 12th Gen Intel®️ Core™️ i7-1255U 512GB PCIe®️ NVMe™️ M.2 SSD| 8GB DDR4-3200 MHz RAM (2 x 4 GB)TOUCHSCREEN,950000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-22-1-300x300.webp,https://pcplaceng.com/product/hp-pavilion-14-dv2074nia-12th-gen-intel%ef%b8%8f-core%ef%b8%8f-i7-1255u-512gb-pcie%ef%b8%8f-nvme%ef%b8%8f-m-2-ssd-8gb-ddr4-3200-mhz-ram-2-x-4-gbtouchscreen/,PC-PLACE_site
HP ENVY 13- Intel Core i5-1135G7 Upto 4.2GHz 512GB SSD 8GB 13.3 FHD(1920×1080) BA1043NIA,957000.0,970000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/image-18-2-300x300.webp,https://pcplaceng.com/product/hp-envy-13-ba1043nia-intel-core-i5-1135g7-upto-4-2ghz-512gb-ssd-8gb-webcam-bluetooth-backlit-fingerprint-card-reader-13-3-fhd1920x1080/,PC-PLACE_site
"HP Pavilion 15-eg0144nia  Intel Core i5-1135G7, 15.6″ 12GB RAM, 512GB SSD",960000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/image-removebg-preview-2021-04-02T094708.916.png,https://pcplaceng.com/product/hp-pavilion-15-eg0144nia-2x4w4ea-intel-core-i5-1135g7-15-6-12gb-ram-512gb-ssd/,PC-PLACE_site
Dell Latitude 5320 13.3 Intel Core i5 11th Gen – i5-1135G7 – Quad Core 4.2Ghz – 256GB SSD – 8GB RAM – 1920×1080 FHD – Windows 10 Pro,960000.0,1000000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-6-300x300.webp,https://pcplaceng.com/product/dell-latitude-5320-core-i5-256gb-ssd-8gb/,PC-PLACE_site
"LENOVO THINKPAD X13 G2 11th gen, intel i5, 256, 16gb, touchscreen, 13, webcam, Bluetooth, windows 10 pro",960000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/300_-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-x13-g2-11th-gen-intel-i5/,PC-PLACE_site
HP 15 – dw3672nia Laptop Intel Core i5 1TB HDD 8GB RAM 15.6″ Windows 11,970000.0,1030000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-5-300x300.webp,https://pcplaceng.com/product/hp-15-dw3672nia-corei5-11th-gen-1tb-hdd-8gb/,PC-PLACE_site
HP VICTUS 15-FB1013 GAMING LAPTOP AMD Ryzen™️ 5 7535HS 3.3GHz up to 4.5GHz 512GB SSD 8GB RAM 15.6″ (1920×1080) 144Hz WIN11,970000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2024/06/image-2024-06-06T120100.200-300x300.webp,https://pcplaceng.com/product/hp-victus-15-fb1013-gaming-laptop-amd-ryzen%ef%b8%8f-5-7535hs-3-3ghz-up-to-4-5ghz-512gb-ssd-8gb-ram-15-6-1920x1080-144hz-win11/,PC-PLACE_site
Lenovo ThinkPad L14 Gen 2 Core™ i5-1135G7  256GB SSD 8GB,971300.0,981300.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T143334.710-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-l14-gen-2-core-i5-1135g7-256gb-ssd-8gb/,PC-PLACE_site
HP PROBOOK 450 G10 |INTEL CORE I5| |13TH GEN |512 SSD|  |8GB RAM| |15.6 INCHES|  |FINGERPRINT|,979000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-30T101200.686-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g10-intel-core-i513th-gen-512-ssd-8gb-ram-15-6-inches-fingerprint/,PC-PLACE_site
HP 14s – dq5005nia Intel Core i5 8GB RAM 256GB SSD 14.0″ Windows 11,980000.0,10230000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/5-1-2-300x300.webp,https://pcplaceng.com/product/hp-14s-dq5005nia-corei5-12th-gen-8gb-ram-2/,PC-PLACE_site
HP ProBook 440 G10 13th Gen Intel Core™ i5-1335U 1.3GHz up to 4.6GHz 256GB PCIe M.2 SSD | 8GB DDR4-SDRAM 14″ Full HD (1920 x 1080) | Intel Iris Xe Graphics,980000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-24-1-300x300.webp,https://pcplaceng.com/product/hp-probook-440-g10-13th-gen-intel-core-i5-1335u-1-3ghz-up-to-4-6ghz-256gb-pcie-m-2-ssd-8gb-ddr4-sdram-14%e2%80%b3-full-hd-1920-x-1080-intel-iris-xe-graphics/,PC-PLACE_site
HP ProBook 440 G10 13th Gen Intel Core™ i5-1335U 1.3GHz up to 4.6GHz 256GB PCIe M.2 SSD | 16GB DDR4-SDRAM 14″ Full HD (1920 x 1080) | Intel Iris Xe Graphics,980000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-24-1-300x300.webp,https://pcplaceng.com/product/hp-probook-440-g10-13th-gen-intel-core-i5-1335u-1-3ghz-up-to-4-6ghz-256gb-pcie-m-2-ssd-16gb-ddr4-sdram-14%e2%80%b3-full-hd-1920-x-1080-intel-iris-xe-graphics-copy/,PC-PLACE_site
HP ProBook 450 G9 Notebook PC 12th Gen Intel® Core™ i5-1235U up to 4.4 GHz 8GB DDR4-3200 SDRAM | 512GB .,1000000.0,1350000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/3-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g9-notebook-pc-12th-gen-intel-core-i5-1235u-up-to-4-4-ghz-8gb-ddr4-3200-sdram-512gb/,PC-PLACE_site
HP ProBook 630 G8 Core™ i5-1135G7 512GB SSD 16GB RAM.,1000000.0,1450000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-6-1-300x300.webp,https://pcplaceng.com/product/hp-probook-630-g8-core-i5-1135g7-512gb-ssd-16gb-ram/,PC-PLACE_site
Dell Inspiron 3511 Core i5 1TB 256GB SSD 16GB,1000000.0,1250000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-8-300x300.webp,https://pcplaceng.com/product/dell-inspiron-3511-ci5-1tb-256gb-ssd-16gb/,PC-PLACE_site
Dell Latitude 7420 14 – Intel Core i5 11th Gen – i5-1145G7 – Quad Core 4.4Ghz – 256GB SSD – 8GB RAM – 1920×1080 FHD,1000000.0,1350000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-9-300x300.webp,https://pcplaceng.com/product/dell-latitude-7420-core-i5-256gb-ssd-8gb/,PC-PLACE_site
"DELL LATITUDE 5430 12th gen, intel i5, 256, 8gb, 14inch, webcam, Bluetooth, windows 11 pro",1000000.0,1460000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/77-300x300.webp,https://pcplaceng.com/product/dell-latitude-5430-12th-gen-intel-i5-256-8gb-14inch-webcam-bluetooth-windows-11-pro/,PC-PLACE_site
"LENOVO THINKPAD L13 YOGA GEN 2 11th gen, intel Core i7, 1tb ssd, 16gb, 14, windows 10 pro",1000000.0,1250000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/25_-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-l13-yoga-gen-2-11th-gen-intel-i7-1tbssd-16gb-backlit-touchscreen-convertible-14inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
Lenovo YOGA 7 i5 – 1335U 16IRL8 2-IN-1 13th Gen Core™ 512GB SSD 8GB RAM 16″ WUXGA TOUCHSCREEN  WIN11,1000000.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T103838.252-300x300.webp,https://pcplaceng.com/product/lenovo-yoga-7-i5-1335u-16irl8-2-in-1-13th-gen-core-512gb-ssd-8gb-ram-16-wuxga-touchscreen-win11/,PC-PLACE_site
"HP PAVILLION 14 -DVO128NIA , INTEL COREI5 , 11TH GEN ,  512SSD,8GB RAM.",1029000.0,1340000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/7-4-300x300.webp,https://pcplaceng.com/product/hp-pavillion-laptop-14-dvo128nia-intel-corei5-11th-gen-up-to-4-2ghz-with-turbo-boost-512ssd8gb-ram/,PC-PLACE_site
HP ENVY Laptop 13 – ba0001nia (9YQ53EA) | 11 Gen Intel®️ Core™️ i5 | 8 GB RAM (onboard)| 256 GB SSD | 13.3″ FHD (1920 x 1080) | 1 year warranty | Windows 10 Home 64 | Silver,1030000.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-4-9-300x300.jpg,https://pcplaceng.com/product/hp-envy-laptop-13-ba0001nia-9yq53ea-11-gen-intel%ef%b8%8f-core%ef%b8%8f-i5-8-gb-ram-onboard-256-gb-ssd-13-3-fhd-1920-x-1080-1-year-warranty-windows-10-home-64-silv/,PC-PLACE_site
"HP ENVY 13 X360 – BD0063DX 4J6J9UA# ABA 11Th Gen Intel Corei5,2.4GHz,256GB SSD, 8GB RAM, Webcam, Wlan, Bluetooth, Backlit Keyboard 13.3″ Touchscreen, Fingerprint, No Drive, B&O Play, Windows 10 Home",1050000.0,1150000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-4-9-300x300.jpg,https://pcplaceng.com/product/hp-envy-x360-convertible-13-bd0063dx-4j6j9ua-aba-11th-gen-intel-corei52-4ghz256gb-ssd-8gb-ram-webcam-wlan-bluetooth-backlit-keyboard-13-3-touchscreen-fingerprint-no-drive-bo-play-windows/,PC-PLACE_site
HP Pavilion 14  x360-dy0050nia| Slinky 21C1 | Core i3-1125G4 quad | 8GB DDR4 2DM 3200 | 512GB.,1050000.0,1200000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/0050-B-300x300.jpg,https://pcplaceng.com/product/hp-pavilion-14-x360dy0050nia-slinky-21c1-core-i3-1125g4-quad-8gb-ddr4-2dm-3200-512gb/,PC-PLACE_site
"DELL LATITUDE 7430 12th gen, intel i5, 512gb, 16gb, touchscreen, Backlit, 14, windows 11 pro",1050000.0,1151304.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/7430-300x300.webp,https://pcplaceng.com/product/dell-latitude-7430-12th-gen-intel-i5-512-16gb-touchscreen-backlit-14inch-webcam-bluetooth-windows-11-pro/,PC-PLACE_site
Lenovo ThinkPad T14s Gen 2 Core™ i5-1145G7  256GB SSD 8GB,1070000.0,1222200.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T155408.366-300x300.webp,https://pcplaceng.com/product/lenovo-thinkpad-t14s-gen-2-core-i5-1145g7-256gb-ssd-8gb/,PC-PLACE_site
HP ENVY Laptop 13-ba1045nia| 13.3″| Touch screen | 11 Gen Intel®️ Core™️ i5 | (4B0X2EA) | 8GB RAM | 256GB SSD | 13.3″ FHD (1920 x 1080) | Finger print Reader | 1 year warranty | Natural silver | Window 10 Home,1080000.0,1150000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/image-33-300x300.webp,https://pcplaceng.com/product/hp-envy-laptop-13-ba1045nia-13-3-touch-screen-11-gen-intel%ef%b8%8f-core%ef%b8%8f-i5-4b0x2ea-8gb-ram-256gb-ssd-13-3-fhd-1920-x-1080-finger-print-reader-1-year-warr/,PC-PLACE_site
HP ELITEBOOK 1040 G9 |INTEL CORE I5|  |12TH GEN|  |4.4GHZ|  |512 SSD|  |8GB RAM|  |WIN11 PRO|,1080000.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-28T164123.751-300x300.webp,https://pcplaceng.com/product/hp-elitebook-1040-g9-intel-core-i5-12th-gen-4-4ghz-512-ssd-8gb-ram-win11-pro/,PC-PLACE_site
HP PROBOOK 450 G9 |INTEL CORE I7|12TH GEN| |512 SSD|  |8GB RAM|  |15.6 INCHES|,1083500.0,1100000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/image-2024-05-30T104311.978-300x300.webp,https://pcplaceng.com/product/hp-450g9-intel-corei712th-gen-512ssd-8gb-ram/,PC-PLACE_site
"ASUS ROG STRIX 10th Gen Intel Core i7, 2.6GHz, 512 SSD, 16GB RAM, 4GB VRAM G512L1- SS74 90NR0381- M03180",1100000.0,1200000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled9-4-2-300x300.jpg,https://pcplaceng.com/product/asus-rog-strix-g512l1-ss74-90nr0381-m03180-10th-gen-intel-corei72-6ghz512-ssd-16gb-ram4gb-nvidia-geforce-1650ti-no-webcam-wlan-bluetooth-backlit-keyboard-15-6-nontouchscreen-window/,PC-PLACE_site
HP Envy 15M x360 AMD Ryzen™ 5 5500U 256GB SSD 8GB RAM 15.6 EU0033 (1920×1080) TOUCHSCREEN WIN11 (4N6R5UA#ABA),1100000.0,1150000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled22-2-1-300x300.jpg,https://pcplaceng.com/product/hp-envy-15m-eu0033-x360-amd-ryzen-5-5500u-256gb-ssd-8gb-ram-15-6-1920x1080-touchscreen-win11-nightfall-black-backlit-keyboard-fp-reader-1-year-warranty-4n6r5uaaba/,PC-PLACE_site
